Date,AQI Value
2022-07-27,41
2022-07-27,65
2022-07-27,24
2022-07-27,123
2022-07-27,33
2022-07-27,58
2022-07-27,46
2022-07-27,32
2022-07-27,17
2022-07-27,142
2022-07-27,141
2022-07-27,29
2022-07-27,20
2022-07-27,11
2022-07-27,7
2022-07-27,20
2022-07-27,60
2022-07-27,103
2022-07-27,12
2022-07-27,33
2022-07-27,64
2022-07-27,15
2022-07-27,61
2022-07-27,32
2022-07-27,58
2022-07-27,129
2022-07-27,50
2022-07-27,83
2022-07-27,147
2022-07-27,67
2022-07-27,37
2022-07-27,38
2022-07-27,37
2022-07-27,71
2022-07-27,13
2022-07-27,28
2022-07-27,69
2022-07-27,86
2022-07-27,71
2022-07-27,11
2022-07-27,113
2022-07-27,15
2022-07-27,49
2022-07-27,14
2022-07-27,139
2022-07-27,6
2022-07-27,44
2022-07-27,58
2022-07-27,63
2022-07-27,20
2022-07-27,56
2022-07-27,13
2022-07-27,15
2022-07-27,1
2022-07-27,78
2022-07-27,6
2022-07-27,28
2022-07-27,44
2022-07-27,11
2022-07-27,163
2022-07-27,93
2022-07-27,225
2022-07-27,109
2022-07-27,18
2022-07-27,75
2022-07-27,88
2022-07-27,50
2022-07-27,75
2022-07-27,39
2022-07-27,35
2022-07-27,86
2022-07-27,72
2022-07-27,47
2022-07-27,116
2022-07-27,52
2022-07-27,84
2022-07-27,6
2022-07-27,76
2022-07-27,8
2022-07-27,25
2022-07-27,24
2022-07-27,54
2022-07-27,30
2022-07-27,63
2022-07-27,57
2022-07-27,58
2022-07-27,56
2022-07-27,23
2022-07-27,81
2022-07-27,12
2022-07-27,32
2022-07-27,42
2022-07-27,49
2022-07-27,33
2022-07-27,37
2022-07-27,29
2022-07-27,16
2022-07-27,41
2022-07-27,105
2022-07-27,23
2022-07-27,91
2022-07-27,55
2022-07-27,89
2022-07-27,83
2022-07-27,47
2022-07-27,31
2022-07-27,19
2022-07-27,183
2022-07-27,17
2022-07-27,64
2022-07-27,104
2022-07-27,57
2022-07-27,33
2022-07-27,67
2022-07-27,56
2022-07-27,58
2022-07-27,48
2022-07-27,83
2022-07-27,78
2022-07-27,85
2022-07-27,53
2022-07-27,50
2022-07-27,15
2022-07-27,39
2022-07-27,61
2022-07-27,74
2022-07-27,119
2022-07-27,67
2022-07-27,28
2022-07-27,113
2022-07-27,91
2022-07-27,170
2022-07-27,69
2022-07-27,108
2022-07-27,36
2022-07-27,90
2022-07-27,4
2022-07-27,65
2022-07-27,31
2022-07-27,107
2022-07-27,89
2022-07-28,61
2022-07-28,65
2022-07-28,38
2022-07-28,152
2022-07-28,23
2022-07-28,63
2022-07-28,46
2022-07-28,35
2022-07-28,14
2022-07-28,114
2022-07-28,141
2022-07-28,27
2022-07-28,26
2022-07-28,35
2022-07-28,40
2022-07-28,63
2022-07-28,54
2022-07-28,94
2022-07-28,12
2022-07-28,30
2022-07-28,53
2022-07-28,15
2022-07-28,68
2022-07-28,78
2022-07-28,8
2022-07-28,120
2022-07-28,76
2022-07-28,84
2022-07-28,136
2022-07-28,60
2022-07-28,8
2022-07-28,42
2022-07-28,67
2022-07-28,62
2022-07-28,15
2022-07-28,22
2022-07-28,85
2022-07-28,86
2022-07-28,60
2022-07-28,13
2022-07-28,137
2022-07-28,15
2022-07-28,55
2022-07-28,15
2022-07-28,270
2022-07-28,22
2022-07-28,43
2022-07-28,54
2022-07-28,69
2022-07-28,38
2022-07-28,49
2022-07-28,6
2022-07-28,17
2022-07-28,1
2022-07-28,25
2022-07-28,26
2022-07-28,58
2022-07-28,51
2022-07-28,21
2022-07-28,164
2022-07-28,93
2022-07-28,255
2022-07-28,117
2022-07-28,24
2022-07-28,83
2022-07-28,85
2022-07-28,76
2022-07-28,59
2022-07-28,35
2022-07-28,31
2022-07-28,75
2022-07-28,59
2022-07-28,40
2022-07-28,91
2022-07-28,37
2022-07-28,54
2022-07-28,9
2022-07-28,76
2022-07-28,53
2022-07-28,42
2022-07-28,18
2022-07-28,48
2022-07-28,59
2022-07-28,58
2022-07-28,52
2022-07-28,62
2022-07-28,62
2022-07-28,29
2022-07-28,95
2022-07-28,24
2022-07-28,27
2022-07-28,53
2022-07-28,39
2022-07-28,25
2022-07-28,58
2022-07-28,35
2022-07-28,20
2022-07-28,44
2022-07-28,105
2022-07-28,19
2022-07-28,91
2022-07-28,69
2022-07-28,73
2022-07-28,83
2022-07-28,50
2022-07-28,20
2022-07-28,7
2022-07-28,183
2022-07-28,13
2022-07-28,69
2022-07-28,85
2022-07-28,46
2022-07-28,33
2022-07-28,64
2022-07-28,60
2022-07-28,53
2022-07-28,47
2022-07-28,83
2022-07-28,93
2022-07-28,78
2022-07-28,64
2022-07-28,42
2022-07-28,16
2022-07-28,42
2022-07-28,68
2022-07-28,85
2022-07-28,132
2022-07-28,69
2022-07-28,27
2022-07-28,87
2022-07-28,46
2022-07-28,160
2022-07-28,58
2022-07-28,120
2022-07-28,53
2022-07-28,80
2022-07-28,4
2022-07-28,34
2022-07-28,21
2022-07-28,118
2022-07-28,91
2022-07-29,22
2022-07-29,65
2022-07-29,51
2022-07-29,117
2022-07-29,31
2022-07-29,41
2022-07-29,58
2022-07-29,45
2022-07-29,26
2022-07-29,147
2022-07-29,141
2022-07-29,31
2022-07-29,37
2022-07-29,40
2022-07-29,40
2022-07-29,92
2022-07-29,78
2022-07-29,64
2022-07-29,10
2022-07-29,31
2022-07-29,66
2022-07-29,15
2022-07-29,81
2022-07-29,78
2022-07-29,1
2022-07-29,106
2022-07-29,80
2022-07-29,84
2022-07-29,153
2022-07-29,64
2022-07-29,22
2022-07-29,34
2022-07-29,89
2022-07-29,74
2022-07-29,16
2022-07-29,25
2022-07-29,56
2022-07-29,86
2022-07-29,66
2022-07-29,16
2022-07-29,170
2022-07-29,14
2022-07-29,61
2022-07-29,14
2022-07-29,178
2022-07-29,12
2022-07-29,54
2022-07-29,64
2022-07-29,120
2022-07-29,31
2022-07-29,41
2022-07-29,12
2022-07-29,31
2022-07-29,1
2022-07-29,29
2022-07-29,20
2022-07-29,77
2022-07-29,48
2022-07-29,9
2022-07-29,151
2022-07-29,93
2022-07-29,185
2022-07-29,153
2022-07-29,22
2022-07-29,112
2022-07-29,68
2022-07-29,61
2022-07-29,64
2022-07-29,38
2022-07-29,38
2022-07-29,86
2022-07-29,70
2022-07-29,44
2022-07-29,108
2022-07-29,37
2022-07-29,73
2022-07-29,29
2022-07-29,76
2022-07-29,140
2022-07-29,22
2022-07-29,18
2022-07-29,47
2022-07-29,80
2022-07-29,66
2022-07-29,47
2022-07-29,59
2022-07-29,50
2022-07-29,37
2022-07-29,90
2022-07-29,20
2022-07-29,33
2022-07-29,50
2022-07-29,41
2022-07-29,33
2022-07-29,61
2022-07-29,46
2022-07-29,24
2022-07-29,33
2022-07-29,105
2022-07-29,23
2022-07-29,91
2022-07-29,79
2022-07-29,70
2022-07-29,83
2022-07-29,53
2022-07-29,27
2022-07-29,6
2022-07-29,183
2022-07-29,26
2022-07-29,67
2022-07-29,85
2022-07-29,47
2022-07-29,33
2022-07-29,85
2022-07-29,19
2022-07-29,54
2022-07-29,48
2022-07-29,83
2022-07-29,73
2022-07-29,62
2022-07-29,36
2022-07-29,85
2022-07-29,18
2022-07-29,30
2022-07-29,70
2022-07-29,75
2022-07-29,117
2022-07-29,100
2022-07-29,31
2022-07-29,88
2022-07-29,89
2022-07-29,135
2022-07-29,50
2022-07-29,111
2022-07-29,52
2022-07-29,79
2022-07-29,4
2022-07-29,46
2022-07-29,2
2022-07-29,83
2022-07-29,105
2022-07-30,111
2022-07-30,65
2022-07-30,35
2022-07-30,142
2022-07-30,32
2022-07-30,54
2022-07-30,77
2022-07-30,30
2022-07-30,36
2022-07-30,109
2022-07-30,141
2022-07-30,35
2022-07-30,37
2022-07-30,19
2022-07-30,23
2022-07-30,43
2022-07-30,38
2022-07-30,71
2022-07-30,10
2022-07-30,38
2022-07-30,168
2022-07-30,15
2022-07-30,66
2022-07-30,41
2022-07-30,1
2022-07-30,91
2022-07-30,129
2022-07-30,120
2022-07-30,151
2022-07-30,67
2022-07-30,25
2022-07-30,23
2022-07-30,75
2022-07-30,64
2022-07-30,13
2022-07-30,23
2022-07-30,47
2022-07-30,86
2022-07-30,72
2022-07-30,19
2022-07-30,326
2022-07-30,16
2022-07-30,54
2022-07-30,12
2022-07-30,127
2022-07-30,8
2022-07-30,53
2022-07-30,52
2022-07-30,93
2022-07-30,53
2022-07-30,46
2022-07-30,14
2022-07-30,24
2022-07-30,1
2022-07-30,33
2022-07-30,10
2022-07-30,98
2022-07-30,40
2022-07-30,7
2022-07-30,148
2022-07-30,93
2022-07-30,176
2022-07-30,137
2022-07-30,16
2022-07-30,96
2022-07-30,67
2022-07-30,53
2022-07-30,71
2022-07-30,17
2022-07-30,30
2022-07-30,91
2022-07-30,64
2022-07-30,36
2022-07-30,123
2022-07-30,32
2022-07-30,46
2022-07-30,52
2022-07-30,76
2022-07-30,86
2022-07-30,24
2022-07-30,21
2022-07-30,29
2022-07-30,114
2022-07-30,55
2022-07-30,65
2022-07-30,58
2022-07-30,61
2022-07-30,24
2022-07-30,93
2022-07-30,20
2022-07-30,23
2022-07-30,51
2022-07-30,32
2022-07-30,24
2022-07-30,43
2022-07-30,49
2022-07-30,29
2022-07-30,16
2022-07-30,105
2022-07-30,30
2022-07-30,91
2022-07-30,57
2022-07-30,94
2022-07-30,83
2022-07-30,51
2022-07-30,29
2022-07-30,31
2022-07-30,183
2022-07-30,22
2022-07-30,69
2022-07-30,109
2022-07-30,50
2022-07-30,33
2022-07-30,81
2022-07-30,31
2022-07-30,36
2022-07-30,32
2022-07-30,83
2022-07-30,60
2022-07-30,108
2022-07-30,52
2022-07-30,50
2022-07-30,14
2022-07-30,37
2022-07-30,54
2022-07-30,70
2022-07-30,91
2022-07-30,91
2022-07-30,44
2022-07-30,80
2022-07-30,53
2022-07-30,132
2022-07-30,55
2022-07-30,111
2022-07-30,42
2022-07-30,70
2022-07-30,26
2022-07-30,42
2022-07-30,13
2022-07-30,75
2022-07-30,80
2022-07-31,17
2022-07-31,65
2022-07-31,23
2022-07-31,169
2022-07-31,18
2022-07-31,38
2022-07-31,41
2022-07-31,32
2022-07-31,30
2022-07-31,132
2022-07-31,141
2022-07-31,38
2022-07-31,19
2022-07-31,25
2022-07-31,16
2022-07-31,78
2022-07-31,54
2022-07-31,73
2022-07-31,10
2022-07-31,31
2022-07-31,147
2022-07-31,15
2022-07-31,60
2022-07-31,31
2022-07-31,5
2022-07-31,157
2022-07-31,104
2022-07-31,117
2022-07-31,151
2022-07-31,56
2022-07-31,10
2022-07-31,26
2022-07-31,83
2022-07-31,60
2022-07-31,13
2022-07-31,44
2022-07-31,52
2022-07-31,86
2022-07-31,84
2022-07-31,18
2022-07-31,174
2022-07-31,23
2022-07-31,50
2022-07-31,11
2022-07-31,192
2022-07-31,62
2022-07-31,56
2022-07-31,56
2022-07-31,52
2022-07-31,38
2022-07-31,53
2022-07-31,23
2022-07-31,58
2022-07-31,1
2022-07-31,20
2022-07-31,8
2022-07-31,41
2022-07-31,40
2022-07-31,11
2022-07-31,160
2022-07-31,93
2022-07-31,260
2022-07-31,200
2022-07-31,13
2022-07-31,92
2022-07-31,72
2022-07-31,50
2022-07-31,61
2022-07-31,22
2022-07-31,28
2022-07-31,91
2022-07-31,57
2022-07-31,32
2022-07-31,89
2022-07-31,37
2022-07-31,34
2022-07-31,13
2022-07-31,76
2022-07-31,44
2022-07-31,22
2022-07-31,35
2022-07-31,20
2022-07-31,50
2022-07-31,58
2022-07-31,26
2022-07-31,61
2022-07-31,45
2022-07-31,70
2022-07-31,83
2022-07-31,26
2022-07-31,25
2022-07-31,52
2022-07-31,29
2022-07-31,36
2022-07-31,36
2022-07-31,43
2022-07-31,27
2022-07-31,56
2022-07-31,105
2022-07-31,34
2022-07-31,91
2022-07-31,78
2022-07-31,73
2022-07-31,83
2022-07-31,44
2022-07-31,39
2022-07-31,23
2022-07-31,183
2022-07-31,18
2022-07-31,59
2022-07-31,111
2022-07-31,53
2022-07-31,33
2022-07-31,47
2022-07-31,40
2022-07-31,38
2022-07-31,31
2022-07-31,83
2022-07-31,56
2022-07-31,97
2022-07-31,17
2022-07-31,142
2022-07-31,30
2022-07-31,42
2022-07-31,72
2022-07-31,62
2022-07-31,80
2022-07-31,73
2022-07-31,33
2022-07-31,80
2022-07-31,55
2022-07-31,144
2022-07-31,45
2022-07-31,106
2022-07-31,35
2022-07-31,94
2022-07-31,46
2022-07-31,38
2022-07-31,2
2022-07-31,99
2022-07-31,85
2022-08-01,27
2022-08-01,65
2022-08-01,27
2022-08-01,121
2022-08-01,36
2022-08-01,45
2022-08-01,39
2022-08-01,24
2022-08-01,50
2022-08-01,151
2022-08-01,141
2022-08-01,43
2022-08-01,27
2022-08-01,13
2022-08-01,19
2022-08-01,64
2022-08-01,60
2022-08-01,77
2022-08-01,14
2022-08-01,28
2022-08-01,107
2022-08-01,15
2022-08-01,61
2022-08-01,47
2022-08-01,13
2022-08-01,113
2022-08-01,78
2022-08-01,109
2022-08-01,156
2022-08-01,56
2022-08-01,12
2022-08-01,29
2022-08-01,66
2022-08-01,66
2022-08-01,16
2022-08-01,34
2022-08-01,51
2022-08-01,86
2022-08-01,60
2022-08-01,14
2022-08-01,143
2022-08-01,23
2022-08-01,51
2022-08-01,12
2022-08-01,101
2022-08-01,19
2022-08-01,57
2022-08-01,39
2022-08-01,92
2022-08-01,61
2022-08-01,47
2022-08-01,76
2022-08-01,32
2022-08-01,6
2022-08-01,21
2022-08-01,6
2022-08-01,19
2022-08-01,46
2022-08-01,8
2022-08-01,159
2022-08-01,93
2022-08-01,126
2022-08-01,161
2022-08-01,15
2022-08-01,114
2022-08-01,70
2022-08-01,76
2022-08-01,70
2022-08-01,14
2022-08-01,23
2022-08-01,78
2022-08-01,85
2022-08-01,40
2022-08-01,145
2022-08-01,20
2022-08-01,39
2022-08-01,13
2022-08-01,76
2022-08-01,41
2022-08-01,33
2022-08-01,33
2022-08-01,14
2022-08-01,25
2022-08-01,61
2022-08-01,31
2022-08-01,62
2022-08-01,37
2022-08-01,70
2022-08-01,80
2022-08-01,20
2022-08-01,27
2022-08-01,64
2022-08-01,36
2022-08-01,23
2022-08-01,56
2022-08-01,32
2022-08-01,23
2022-08-01,28
2022-08-01,105
2022-08-01,23
2022-08-01,91
2022-08-01,92
2022-08-01,78
2022-08-01,83
2022-08-01,52
2022-08-01,34
2022-08-01,25
2022-08-01,183
2022-08-01,19
2022-08-01,51
2022-08-01,109
2022-08-01,50
2022-08-01,33
2022-08-01,61
2022-08-01,15
2022-08-01,60
2022-08-01,37
2022-08-01,83
2022-08-01,58
2022-08-01,85
2022-08-01,21
2022-08-01,61
2022-08-01,19
2022-08-01,29
2022-08-01,67
2022-08-01,64
2022-08-01,84
2022-08-01,95
2022-08-01,64
2022-08-01,93
2022-08-01,38
2022-08-01,112
2022-08-01,58
2022-08-01,118
2022-08-01,47
2022-08-01,79
2022-08-01,35
2022-08-01,30
2022-08-01,3
2022-08-01,99
2022-08-01,102
2022-08-02,27
2022-08-02,65
2022-08-02,47
2022-08-02,112
2022-08-02,34
2022-08-02,50
2022-08-02,49
2022-08-02,18
2022-08-02,76
2022-08-02,142
2022-08-02,141
2022-08-02,31
2022-08-02,37
2022-08-02,34
2022-08-02,10
2022-08-02,67
2022-08-02,56
2022-08-02,78
2022-08-02,11
2022-08-02,27
2022-08-02,95
2022-08-02,15
2022-08-02,48
2022-08-02,36
2022-08-02,51
2022-08-02,175
2022-08-02,76
2022-08-02,106
2022-08-02,161
2022-08-02,64
2022-08-02,21
2022-08-02,26
2022-08-02,78
2022-08-02,56
2022-08-02,17
2022-08-02,25
2022-08-02,61
2022-08-02,86
2022-08-02,84
2022-08-02,20
2022-08-02,117
2022-08-02,19
2022-08-02,54
2022-08-02,11
2022-08-02,113
2022-08-02,9
2022-08-02,62
2022-08-02,56
2022-08-02,106
2022-08-02,30
2022-08-02,40
2022-08-02,23
2022-08-02,39
2022-08-02,1
2022-08-02,28
2022-08-02,30
2022-08-02,44
2022-08-02,47
2022-08-02,12
2022-08-02,287
2022-08-02,93
2022-08-02,210
2022-08-02,181
2022-08-02,20
2022-08-02,132
2022-08-02,72
2022-08-02,46
2022-08-02,72
2022-08-02,27
2022-08-02,31
2022-08-02,67
2022-08-02,157
2022-08-02,37
2022-08-02,123
2022-08-02,51
2022-08-02,27
2022-08-02,20
2022-08-02,76
2022-08-02,60
2022-08-02,23
2022-08-02,34
2022-08-02,22
2022-08-02,34
2022-08-02,52
2022-08-02,22
2022-08-02,58
2022-08-02,28
2022-08-02,67
2022-08-02,95
2022-08-02,14
2022-08-02,30
2022-08-02,49
2022-08-02,41
2022-08-02,20
2022-08-02,46
2022-08-02,33
2022-08-02,4
2022-08-02,24
2022-08-02,105
2022-08-02,30
2022-08-02,91
2022-08-02,107
2022-08-02,80
2022-08-02,83
2022-08-02,72
2022-08-02,31
2022-08-02,21
2022-08-02,183
2022-08-02,18
2022-08-02,63
2022-08-02,96
2022-08-02,58
2022-08-02,33
2022-08-02,55
2022-08-02,41
2022-08-02,51
2022-08-02,27
2022-08-02,83
2022-08-02,63
2022-08-02,85
2022-08-02,20
2022-08-02,91
2022-08-02,20
2022-08-02,38
2022-08-02,58
2022-08-02,79
2022-08-02,74
2022-08-02,87
2022-08-02,44
2022-08-02,101
2022-08-02,30
2022-08-02,114
2022-08-02,62
2022-08-02,127
2022-08-02,50
2022-08-02,81
2022-08-02,90
2022-08-02,59
2022-08-02,20
2022-08-02,90
2022-08-02,25
2022-08-03,21
2022-08-03,65
2022-08-03,43
2022-08-03,116
2022-08-03,31
2022-08-03,50
2022-08-03,42
2022-08-03,27
2022-08-03,25
2022-08-03,134
2022-08-03,141
2022-08-03,40
2022-08-03,35
2022-08-03,35
2022-08-03,15
2022-08-03,51
2022-08-03,68
2022-08-03,82
2022-08-03,10
2022-08-03,27
2022-08-03,79
2022-08-03,15
2022-08-03,61
2022-08-03,34
2022-08-03,23
2022-08-03,111
2022-08-03,165
2022-08-03,118
2022-08-03,155
2022-08-03,70
2022-08-03,14
2022-08-03,34
2022-08-03,72
2022-08-03,67
2022-08-03,13
2022-08-03,25
2022-08-03,57
2022-08-03,86
2022-08-03,90
2022-08-03,21
2022-08-03,116
2022-08-03,26
2022-08-03,64
2022-08-03,14
2022-08-03,152
2022-08-03,2
2022-08-03,59
2022-08-03,72
2022-08-03,92
2022-08-03,36
2022-08-03,42
2022-08-03,7
2022-08-03,22
2022-08-03,2
2022-08-03,33
2022-08-03,26
2022-08-03,29
2022-08-03,51
2022-08-03,11
2022-08-03,213
2022-08-03,93
2022-08-03,138
2022-08-03,178
2022-08-03,18
2022-08-03,130
2022-08-03,78
2022-08-03,38
2022-08-03,73
2022-08-03,30
2022-08-03,38
2022-08-03,60
2022-08-03,146
2022-08-03,32
2022-08-03,106
2022-08-03,53
2022-08-03,45
2022-08-03,15
2022-08-03,76
2022-08-03,43
2022-08-03,9
2022-08-03,22
2022-08-03,23
2022-08-03,63
2022-08-03,39
2022-08-03,23
2022-08-03,53
2022-08-03,43
2022-08-03,43
2022-08-03,91
2022-08-03,12
2022-08-03,30
2022-08-03,50
2022-08-03,42
2022-08-03,35
2022-08-03,58
2022-08-03,38
2022-08-03,5
2022-08-03,35
2022-08-03,105
2022-08-03,38
2022-08-03,91
2022-08-03,107
2022-08-03,114
2022-08-03,83
2022-08-03,59
2022-08-03,32
2022-08-03,13
2022-08-03,183
2022-08-03,17
2022-08-03,58
2022-08-03,99
2022-08-03,52
2022-08-03,33
2022-08-03,67
2022-08-03,15
2022-08-03,55
2022-08-03,35
2022-08-03,83
2022-08-03,66
2022-08-03,74
2022-08-03,22
2022-08-03,53
2022-08-03,30
2022-08-03,47
2022-08-03,51
2022-08-03,71
2022-08-03,88
2022-08-03,139
2022-08-03,16
2022-08-03,101
2022-08-03,68
2022-08-03,144
2022-08-03,60
2022-08-03,107
2022-08-03,49
2022-08-03,72
2022-08-03,92
2022-08-03,42
2022-08-03,3
2022-08-03,83
2022-08-03,34
2022-08-04,24
2022-08-04,65
2022-08-04,29
2022-08-04,78
2022-08-04,22
2022-08-04,45
2022-08-04,28
2022-08-04,32
2022-08-04,32
2022-08-04,142
2022-08-04,141
2022-08-04,49
2022-08-04,38
2022-08-04,37
2022-08-04,36
2022-08-04,75
2022-08-04,81
2022-08-04,85
2022-08-04,10
2022-08-04,29
2022-08-04,220
2022-08-04,15
2022-08-04,57
2022-08-04,60
2022-08-04,5
2022-08-04,118
2022-08-04,89
2022-08-04,123
2022-08-04,145
2022-08-04,65
2022-08-04,16
2022-08-04,28
2022-08-04,69
2022-08-04,74
2022-08-04,26
2022-08-04,34
2022-08-04,91
2022-08-04,86
2022-08-04,66
2022-08-04,28
2022-08-04,159
2022-08-04,39
2022-08-04,60
2022-08-04,14
2022-08-04,123
2022-08-04,25
2022-08-04,58
2022-08-04,69
2022-08-04,85
2022-08-04,55
2022-08-04,39
2022-08-04,22
2022-08-04,27
2022-08-04,1
2022-08-04,37
2022-08-04,46
2022-08-04,25
2022-08-04,44
2022-08-04,11
2022-08-04,180
2022-08-04,93
2022-08-04,136
2022-08-04,180
2022-08-04,18
2022-08-04,93
2022-08-04,75
2022-08-04,25
2022-08-04,60
2022-08-04,20
2022-08-04,35
2022-08-04,71
2022-08-04,119
2022-08-04,38
2022-08-04,151
2022-08-04,54
2022-08-04,25
2022-08-04,17
2022-08-04,76
2022-08-04,69
2022-08-04,32
2022-08-04,39
2022-08-04,31
2022-08-04,40
2022-08-04,44
2022-08-04,36
2022-08-04,56
2022-08-04,49
2022-08-04,48
2022-08-04,101
2022-08-04,24
2022-08-04,28
2022-08-04,41
2022-08-04,46
2022-08-04,17
2022-08-04,76
2022-08-04,36
2022-08-04,23
2022-08-04,27
2022-08-04,105
2022-08-04,26
2022-08-04,91
2022-08-04,66
2022-08-04,84
2022-08-04,83
2022-08-04,63
2022-08-04,26
2022-08-04,15
2022-08-04,183
2022-08-04,16
2022-08-04,74
2022-08-04,132
2022-08-04,51
2022-08-04,33
2022-08-04,65
2022-08-04,59
2022-08-04,64
2022-08-04,38
2022-08-04,83
2022-08-04,58
2022-08-04,78
2022-08-04,30
2022-08-04,144
2022-08-04,30
2022-08-04,50
2022-08-04,53
2022-08-04,74
2022-08-04,92
2022-08-04,68
2022-08-04,40
2022-08-04,97
2022-08-04,42
2022-08-04,152
2022-08-04,85
2022-08-04,133
2022-08-04,37
2022-08-04,89
2022-08-04,73
2022-08-04,42
2022-08-04,10
2022-08-04,72
2022-08-04,160
2022-08-05,38
2022-08-05,65
2022-08-05,29
2022-08-05,99
2022-08-05,52
2022-08-05,76
2022-08-05,27
2022-08-05,39
2022-08-05,23
2022-08-05,163
2022-08-05,141
2022-08-05,54
2022-08-05,20
2022-08-05,18
2022-08-05,8
2022-08-05,59
2022-08-05,88
2022-08-05,94
2022-08-05,10
2022-08-05,33
2022-08-05,155
2022-08-05,15
2022-08-05,58
2022-08-05,56
2022-08-05,5
2022-08-05,99
2022-08-05,82
2022-08-05,118
2022-08-05,164
2022-08-05,62
2022-08-05,16
2022-08-05,39
2022-08-05,88
2022-08-05,80
2022-08-05,16
2022-08-05,24
2022-08-05,57
2022-08-05,86
2022-08-05,74
2022-08-05,30
2022-08-05,160
2022-08-05,39
2022-08-05,55
2022-08-05,15
2022-08-05,161
2022-08-05,65
2022-08-05,62
2022-08-05,58
2022-08-05,89
2022-08-05,33
2022-08-05,46
2022-08-05,5
2022-08-05,31
2022-08-05,2
2022-08-05,29
2022-08-05,22
2022-08-05,20
2022-08-05,63
2022-08-05,9
2022-08-05,198
2022-08-05,93
2022-08-05,136
2022-08-05,210
2022-08-05,22
2022-08-05,74
2022-08-05,84
2022-08-05,42
2022-08-05,62
2022-08-05,23
2022-08-05,31
2022-08-05,68
2022-08-05,72
2022-08-05,44
2022-08-05,129
2022-08-05,52
2022-08-05,32
2022-08-05,37
2022-08-05,76
2022-08-05,32
2022-08-05,42
2022-08-05,56
2022-08-05,33
2022-08-05,21
2022-08-05,57
2022-08-05,40
2022-08-05,67
2022-08-05,42
2022-08-05,40
2022-08-05,104
2022-08-05,26
2022-08-05,39
2022-08-05,45
2022-08-05,55
2022-08-05,21
2022-08-05,76
2022-08-05,30
2022-08-05,20
2022-08-05,22
2022-08-05,105
2022-08-05,20
2022-08-05,91
2022-08-05,50
2022-08-05,113
2022-08-05,83
2022-08-05,71
2022-08-05,41
2022-08-05,8
2022-08-05,183
2022-08-05,22
2022-08-05,70
2022-08-05,173
2022-08-05,52
2022-08-05,33
2022-08-05,73
2022-08-05,76
2022-08-05,68
2022-08-05,44
2022-08-05,83
2022-08-05,71
2022-08-05,68
2022-08-05,17
2022-08-05,91
2022-08-05,23
2022-08-05,44
2022-08-05,54
2022-08-05,75
2022-08-05,87
2022-08-05,61
2022-08-05,15
2022-08-05,87
2022-08-05,46
2022-08-05,153
2022-08-05,83
2022-08-05,135
2022-08-05,42
2022-08-05,76
2022-08-05,64
2022-08-05,55
2022-08-05,1
2022-08-05,75
2022-08-05,154
2022-08-06,45
2022-08-06,65
2022-08-06,35
2022-08-06,75
2022-08-06,36
2022-08-06,44
2022-08-06,43
2022-08-06,25
2022-08-06,16
2022-08-06,164
2022-08-06,141
2022-08-06,53
2022-08-06,19
2022-08-06,18
2022-08-06,15
